ImageId,PredictedLabel,Confidence
7705,8,1.0
7706,7,1.0
7707,8,0.9999999
7708,1,1.0
7709,3,1.0
7710,4,1.0
7711,1,1.0
7712,5,1.0
7713,2,1.0
7714,3,1.0
7715,0,1.0
7716,7,0.99999964
7717,1,0.99999976
7718,0,0.9999999
7719,3,0.99999225
7720,8,1.0
7721,5,0.99998415
7722,0,0.9999999
7723,3,1.0
7724,1,1.0
7725,5,1.0
7726,4,1.0
7727,5,0.9999727
7728,3,1.0
7729,8,0.99909174
7730,6,0.93754745
7731,6,1.0
7732,6,0.9999939
7733,1,1.0
7734,4,1.0
7735,7,0.9999995
7736,3,0.99999046
7737,7,1.0
7738,8,1.0
7739,6,1.0
7740,0,1.0
7741,5,0.9995235
7742,6,1.0
7743,6,1.0
7744,9,0.99999785
7745,5,1.0
7746,5,1.0
7747,2,0.9999999
7748,2,1.0
7749,6,1.0
7750,1,1.0
7751,5,0.99999976
7752,6,1.0
7753,0,0.9999956
7754,3,1.0
7755,2,1.0
7756,6,0.9999988
7757,6,0.9999999
7758,1,1.0
7759,5,0.9999964
7760,9,0.9999999
7761,5,0.9999969
7762,4,0.99999964
7763,6,0.99999857
7764,1,1.0
7765,1,1.0
7766,7,1.0
7767,2,1.0
7768,0,0.99924576
7769,5,1.0
7770,8,1.0
7771,1,0.9999995
7772,0,0.9989796
7773,4,0.9999454
7774,8,1.0
7775,6,1.0
7776,1,1.0
7777,9,0.9999987
7778,5,0.9999871
7779,1,0.9991371
7780,7,0.9999995
7781,6,1.0
7782,6,1.0
7783,7,1.0
7784,6,0.9969643
7785,7,0.99999917
7786,3,0.99999905
7787,8,0.9999995
7788,1,1.0
7789,1,1.0
7790,6,1.0
7791,4,1.0
7792,8,0.9996574
7793,1,0.9999994
7794,4,0.999987
7795,4,0.9999995
7796,1,0.9999995
7797,4,0.9999969
7798,1,0.99999475
7799,1,1.0
7800,7,1.0
7801,9,1.0
7802,6,0.9999999
7803,3,1.0
7804,8,0.99999917
7805,6,1.0
7806,5,0.9999987
7807,6,1.0
7808,2,0.9997949
7809,5,1.0
7810,9,0.9999974
7811,4,0.99999726
7812,3,1.0
7813,1,1.0
7814,6,1.0
7815,6,1.0
7816,3,0.9999999
7817,0,0.99999976
7818,7,1.0
7819,4,1.0
7820,4,0.9999976
7821,6,1.0
7822,1,1.0
7823,1,0.99999964
7824,5,0.999998
7825,5,0.9999994
7826,4,0.9999901
7827,1,1.0
7828,6,0.99999714
7829,9,0.9996356
7830,2,0.99999404
7831,7,0.99996984
7832,7,1.0
7833,5,0.9999825
7834,1,1.0
7835,9,0.9999999
7836,3,1.0
7837,9,0.9999982
7838,2,0.7149629
7839,9,0.9999964
7840,4,1.0
7841,9,1.0
7842,8,1.0
7843,1,0.71880656
7844,7,0.99999976
7845,1,1.0
7846,8,0.99999976
7847,6,0.9999993
7848,9,0.99999964
7849,5,0.9999999
7850,3,1.0
7851,6,0.9998636
7852,8,0.94090515
7853,8,1.0
7854,8,0.9999976
7855,9,0.99818283
7856,2,1.0
7857,8,1.0
7858,3,1.0
7859,4,0.9997516
7860,0,1.0
7861,8,1.0
7862,4,0.9999993
7863,6,1.0
7864,5,0.99999607
7865,0,1.0
7866,6,1.0
7867,7,0.9999566
7868,8,1.0
7869,9,0.9999999
7870,7,0.99999857
7871,4,1.0
7872,2,0.9999995
7873,7,0.99999726
7874,2,0.9843188
7875,8,0.9989371
7876,0,0.99999905
7877,0,1.0
7878,4,0.99999785
7879,2,1.0
7880,9,0.9998828
7881,0,1.0
7882,1,0.9999995
7883,7,0.999263
7884,9,0.9999981
7885,7,0.9999976
7886,1,1.0
7887,7,1.0
7888,0,0.9999999
7889,7,0.99999976
7890,0,1.0
7891,3,0.9999957
7892,1,1.0
7893,2,0.9998312
7894,8,1.0
7895,1,1.0
7896,4,0.99999404
7897,4,0.99999547
7898,0,1.0
7899,7,0.99999905
7900,0,0.99980754
7901,9,0.99999607
7902,8,0.99999964
7903,1,1.0
7904,8,0.9999988
7905,8,1.0
7906,1,0.999587
7907,2,1.0
7908,5,0.9968231
7909,5,1.0
7910,1,1.0
7911,0,1.0
7912,8,1.0
7913,8,0.7879242
7914,0,1.0
7915,3,1.0
7916,7,0.9999981
7917,0,0.9999789
7918,5,1.0
7919,3,0.9999994
7920,7,1.0
7921,7,1.0
7922,0,0.99306905
7923,5,0.97795266
7924,5,0.99991953
7925,2,1.0
7926,5,0.9999989
7927,2,0.99879044
7928,2,1.0
7929,7,0.9976889
7930,2,0.9994838
7931,7,1.0
7932,5,1.0
7933,6,1.0
7934,7,1.0
7935,6,1.0
7936,2,0.9997353
7937,4,1.0
7938,0,0.9999994
7939,1,0.9999999
7940,8,0.99999976
7941,0,0.9999976
7942,6,1.0
7943,9,0.99999964
7944,9,0.9985044
7945,6,0.9999559
7946,6,1.0
7947,2,0.99998224
7948,4,0.9999999
7949,4,1.0
7950,0,1.0
7951,1,1.0
7952,7,0.9999987
7953,9,0.99973005
7954,8,0.99999726
7955,2,1.0
7956,3,0.6448548
7957,3,0.9989084
7958,1,1.0
7959,4,1.0
7960,5,1.0
7961,2,0.99999905
7962,2,1.0
7963,7,1.0
7964,4,0.99999964
7965,1,1.0
7966,7,0.9999881
7967,9,0.9921691
7968,8,0.9999999
7969,9,0.99999976
7970,6,1.0
7971,8,1.0
7972,7,0.999998
7973,8,1.0
7974,7,0.9999999
7975,0,0.99999976
7976,4,1.0
7977,4,0.99999976
7978,9,0.70911396
7979,5,0.99966276
7980,5,0.9999989
7981,0,1.0
7982,3,0.9993999
7983,6,0.9999994
7984,9,1.0
7985,4,0.99999976
7986,1,1.0
7987,0,1.0
7988,1,1.0
7989,2,0.99999905
7990,3,0.999985
7991,1,0.99999917
7992,6,1.0
7993,0,0.9999999
7994,1,1.0
7995,2,0.9951556
7996,4,0.99985945
7997,3,1.0
7998,3,1.0
7999,2,1.0
8000,0,0.9999975
8001,6,0.9999989
8002,9,0.9999988
8003,2,0.9999857
8004,1,1.0
8005,3,1.0
8006,2,1.0
8007,2,0.9987453
8008,8,0.9999999
8009,0,0.9999933
8010,6,1.0
8011,1,0.9999994
8012,1,1.0
8013,2,0.99998987
8014,7,0.99985933
8015,2,0.9969332
8016,8,1.0
8017,3,1.0
8018,1,1.0
8019,9,0.99999905
8020,5,0.99999976
8021,5,0.99670464
8022,1,1.0
8023,8,1.0
8024,5,1.0
8025,0,0.99999774
8026,3,0.9999999
8027,7,0.9999999
8028,7,0.999997
8029,5,1.0
8030,4,1.0
8031,5,0.99999976
8032,7,0.81160444
8033,3,1.0
8034,5,1.0
8035,7,0.99998
8036,8,0.9999999
8037,0,0.99994457
8038,2,0.99998915
8039,1,1.0
8040,4,1.0
8041,0,0.9999856
8042,9,1.0
8043,1,1.0
8044,7,1.0
8045,9,0.99999976
8046,1,1.0
8047,6,0.99999917
8048,7,1.0
8049,1,0.9999995
8050,3,1.0
8051,5,0.9999999
8052,9,0.9855999
8053,2,0.9997532
8054,4,1.0
8055,0,0.99999976
8056,3,1.0
8057,5,1.0
8058,1,1.0
8059,4,1.0
8060,2,1.0
8061,1,0.99999976
8062,4,0.9999856
8063,0,1.0
8064,1,1.0
8065,1,1.0
8066,7,1.0
8067,3,0.99999046
8068,7,1.0
8069,1,0.9999999
8070,3,1.0
8071,3,1.0
8072,0,1.0
8073,4,1.0
8074,9,1.0
8075,4,0.9999608
8076,6,0.9999987
8077,8,1.0
8078,2,0.9999838
8079,9,0.9999999
8080,5,1.0
8081,1,1.0
8082,9,0.9999999
8083,5,0.9999999
8084,0,1.0
8085,7,0.99960357
8086,2,1.0
8087,3,0.9999999
8088,4,0.99305034
8089,8,0.9999999
8090,6,1.0
8091,7,1.0
8092,2,1.0
8093,5,1.0
8094,5,0.9990946
8095,8,0.9999957
8096,0,1.0
8097,1,0.9999994
8098,4,0.99999964
8099,7,0.99996245
8100,3,1.0
8101,6,1.0
8102,6,1.0
8103,5,0.9999999
8104,1,1.0
8105,9,0.99999523
8106,3,1.0
8107,0,0.9999999
8108,3,0.9999422
8109,8,0.99999857
8110,9,0.99997616
8111,7,0.9999999
8112,1,0.99999964
8113,3,1.0
8114,0,1.0
8115,5,0.9999999
8116,7,1.0
8117,4,0.9999614
8118,0,0.9999993
8119,4,1.0
8120,9,0.9320464
8121,9,0.9999999
8122,8,0.99999976
8123,2,1.0
8124,8,1.0
8125,3,0.99999666
8126,1,1.0
8127,5,0.99991715
8128,8,0.99999976
8129,3,1.0
8130,7,1.0
8131,5,0.9999938
8132,0,0.9999994
8133,3,0.99948597
8134,5,0.9999901
8135,4,0.99999964
8136,4,0.9999999
8137,2,0.9999999
8138,5,0.9999974
8139,9,0.99985373
8140,6,0.99999774
8141,6,1.0
8142,0,1.0
8143,2,0.99999905
8144,4,1.0
8145,1,0.9999999
8146,9,0.9999918
8147,8,0.99994874
8148,5,0.99971384
8149,0,0.9999057
8150,3,1.0
8151,8,1.0
8152,3,0.9996729
8153,0,1.0
8154,1,1.0
8155,1,1.0
8156,2,0.99990106
8157,4,0.9848409
8158,6,1.0
8159,1,0.99999857
8160,1,1.0
8161,0,0.9999999
8162,7,0.9999994
8163,2,0.9999999
8164,8,0.9729627
8165,2,0.9999895
8166,7,0.9999999
8167,7,0.8355972
8168,1,1.0
8169,4,0.99833053
8170,1,1.0
8171,8,0.99999976
8172,6,0.9999993
8173,7,0.9998977
8174,7,1.0
8175,6,1.0
8176,3,1.0
8177,2,0.9999999
8178,4,0.9999995
8179,1,1.0
8180,4,0.9999999
8181,5,0.9999999
8182,8,0.99999976
8183,3,1.0
8184,6,0.9885923
8185,4,1.0
8186,8,0.9999951
8187,4,1.0
8188,6,1.0
8189,6,1.0
8190,1,1.0
8191,7,1.0
8192,5,1.0
8193,5,0.9928854
8194,1,1.0
8195,3,1.0
8196,2,1.0
8197,2,0.99999964
8198,9,0.9868832
8199,0,1.0
8200,0,0.80822015
8201,2,1.0
8202,9,0.99972945
8203,1,1.0
8204,3,1.0
8205,3,1.0
8206,3,1.0
8207,3,0.9999827
8208,9,0.99989116
8209,3,1.0
8210,4,1.0
8211,1,0.9999994
8212,2,1.0
8213,6,0.9999995
8214,8,1.0
8215,1,0.9999999
8216,9,0.99995625
8217,5,1.0
8218,4,1.0
8219,7,1.0
8220,9,1.0
8221,0,0.9999974
8222,7,1.0
8223,2,0.99999976
8224,9,0.9999999
8225,9,1.0
8226,1,1.0
8227,4,1.0
8228,0,0.9997652
8229,6,1.0
8230,7,0.99999964
8231,8,0.99999976
8232,7,0.9999999
8233,9,0.99223316
8234,7,1.0
8235,2,0.9999689
8236,4,0.99976796
8237,4,1.0
8238,4,0.999706
8239,6,0.9999994
8240,3,0.9997179
8241,1,1.0
8242,9,0.9999944
8243,3,0.9999964
8244,6,1.0
8245,6,0.99999905
8246,3,0.99969125
8247,2,0.9999995
8248,8,0.9998982
8249,2,1.0
8250,8,1.0
8251,2,1.0
8252,4,1.0
8253,0,1.0
8254,6,1.0
8255,0,0.9999995
8256,3,0.91191036
8257,5,0.95301276
8258,5,0.9969807
8259,0,0.9999989
8260,1,1.0
8261,6,1.0
8262,5,0.9999993
8263,2,1.0
8264,3,0.99999845
8265,0,0.9999974
8266,3,1.0
8267,0,0.99999607
8268,0,0.9999918
8269,4,0.99991155
8270,4,0.9999999
8271,5,0.99999976
8272,0,1.0
8273,5,0.99981314
8274,3,0.9999988
8275,0,0.99999845
8276,2,0.99999607
8277,3,1.0
8278,1,1.0
8279,2,0.99998736
8280,4,1.0
8281,3,0.9999993
8282,0,0.998398
8283,2,0.999998
8284,0,1.0
8285,7,1.0
8286,9,1.0
8287,3,1.0
8288,3,0.99999964
8289,9,0.99999976
8290,6,0.99999976
8291,5,1.0
8292,9,0.99999976
8293,8,0.999114
8294,1,1.0
8295,8,0.99999833
8296,0,1.0
8297,5,0.93164396
8298,5,0.99999976
8299,1,1.0
8300,4,0.9999956
8301,5,0.99999917
8302,1,1.0
8303,7,1.0
8304,5,0.5896871
8305,7,0.99999833
8306,6,1.0
8307,2,0.99880326
8308,1,0.9999993
8309,1,1.0
8310,0,1.0
8311,5,0.9999845
8312,0,0.99979776
8313,4,1.0
8314,1,0.9999906
8315,9,0.99993694
8316,5,0.9999796
8317,3,0.6753997
8318,4,0.9999999
8319,5,0.9967884
8320,3,1.0
8321,8,0.9998342
8322,8,0.9999938
8323,3,1.0
8324,7,0.99999416
8325,8,0.9999888
8326,2,0.9999999
8327,6,0.9998908
8328,9,0.9999877
8329,8,1.0
8330,3,0.9999999
8331,6,0.51580197
8332,6,0.9999999
8333,7,0.9999999
8334,6,1.0
8335,2,0.99999905
8336,8,1.0
8337,6,1.0
8338,9,0.60680044
8339,1,1.0
8340,5,0.9998294
8341,7,0.9999976
8342,2,1.0
8343,1,1.0
8344,2,1.0
8345,3,1.0
8346,9,0.9999999
8347,4,0.9999914
8348,1,1.0
8349,9,0.999995
8350,2,1.0
8351,8,1.0
8352,4,1.0
8353,6,0.99999964
8354,7,1.0
8355,8,0.9999993
8356,6,0.9999422
8357,9,0.9997764
8358,8,0.9987902
8359,4,1.0
8360,3,0.7626
8361,1,0.9999994
8362,2,1.0
8363,0,1.0
8364,2,0.99999976
8365,9,0.9999347
8366,5,0.63415956
8367,1,1.0
8368,5,1.0
8369,0,1.0
8370,8,0.9434995
8371,5,0.999997
8372,2,0.99999964
8373,7,1.0
8374,5,0.9999995
8375,8,1.0
8376,1,1.0
8377,5,1.0
8378,1,1.0
8379,1,0.9999993
8380,0,0.99999976
8381,5,1.0
8382,4,1.0
8383,2,1.0
8384,0,1.0
8385,0,0.9999975
8386,9,0.99441093
8387,0,0.9999999
8388,2,1.0
8389,7,0.9999615
8390,7,0.9999938
8391,5,0.99998546
8392,2,1.0
8393,5,0.99992585
8394,4,1.0
8395,6,1.0
8396,3,1.0
8397,9,0.99999475
8398,5,1.0
8399,4,0.9999999
8400,0,0.9999988
8401,5,1.0
8402,6,1.0
8403,3,1.0
8404,2,0.62100565
8405,3,1.0
8406,1,1.0
8407,6,0.9999732
8408,2,1.0
8409,4,0.9999994
8410,4,1.0
8411,4,0.9999999
8412,0,0.9999999
8413,5,0.9999976
8414,1,1.0
8415,8,0.99999905
8416,0,0.99999404
8417,3,0.99911183
8418,4,1.0
8419,5,0.9999994
8420,0,1.0
8421,2,1.0
8422,2,0.9999825
8423,0,1.0
8424,1,0.9999608
8425,1,1.0
8426,6,1.0
8427,1,1.0
8428,4,1.0
8429,3,1.0
8430,1,1.0
8431,5,1.0
8432,9,0.9999974
8433,9,1.0
8434,2,1.0
8435,5,0.99999976
8436,0,0.9999776
8437,0,0.99999523
8438,2,1.0
8439,4,1.0
8440,7,0.999951
8441,8,1.0
8442,2,0.9999999
8443,8,0.9999999
8444,4,0.9999999
8445,4,1.0
8446,4,1.0
8447,4,1.0
8448,8,1.0
8449,0,0.9999999
8450,5,0.999966
8451,8,1.0
8452,5,1.0
8453,4,0.99999976
8454,7,0.9999598
8455,4,0.9999995
8456,4,0.9999999
8457,9,0.99999917
8458,2,0.99982506
8459,4,0.99252945
8460,8,1.0
8461,3,1.0
8462,0,1.0
8463,9,0.99996626
8464,8,0.9999918
8465,7,1.0
8466,4,0.9986563
8467,2,0.99999976
8468,4,1.0
8469,2,1.0
8470,6,1.0
8471,3,1.0
8472,2,1.0
8473,7,1.0
8474,5,0.9999895
8475,1,1.0
8476,0,0.9999999
8477,2,0.99999654
8478,9,0.9999883
8479,9,0.9999999
8480,0,0.99999976
8481,4,0.99998105
8482,7,0.77595663
8483,7,0.9999926
8484,0,0.9999989
8485,5,1.0
8486,4,0.9999882
8487,4,1.0
8488,1,1.0
8489,5,0.99890065
8490,2,0.9998287
8491,6,0.99484044
8492,8,0.99999785
8493,1,1.0
8494,2,0.99999976
8495,8,0.99998343
8496,3,1.0
8497,3,1.0
8498,2,0.9999993
8499,9,0.99999917
8500,7,0.99778026
8501,1,0.9999994
8502,4,0.9295047
8503,4,1.0
8504,6,1.0
8505,9,1.0
8506,0,1.0
8507,2,1.0
8508,4,0.9999354
8509,4,1.0
8510,5,1.0
8511,7,0.9999995
8512,8,1.0
8513,9,0.9986229
8514,4,1.0
8515,3,0.9999504
8516,4,0.9999975
8517,1,0.99999976
8518,7,1.0
8519,8,0.9999591
8520,2,0.9999993
8521,8,0.9907941
8522,2,0.9996574
8523,1,0.99999964
8524,2,0.9999964
8525,9,0.9999975
8526,7,0.99999976
8527,7,0.99999785
8528,0,1.0
8529,1,1.0
8530,2,1.0
8531,0,0.9943508
8532,9,0.9810357
8533,4,0.9999862
8534,2,0.99999785
8535,1,0.99999845
8536,4,0.9999999
8537,5,0.99998987
8538,0,1.0
8539,8,1.0
8540,6,0.9999999
8541,1,0.9999989
8542,9,1.0
8543,5,1.0
8544,1,1.0
8545,6,1.0
8546,2,0.9999999
8547,1,1.0
8548,8,1.0
8549,0,1.0
8550,5,0.9988153
8551,1,1.0
8552,9,0.90776527
8553,9,0.9999827
8554,6,1.0
8555,6,1.0
8556,5,0.99999917
8557,1,0.9999999
8558,1,0.9999999
8559,7,0.9999999
8560,9,0.9999976
8561,4,1.0
8562,2,0.9992562
8563,7,1.0
8564,3,1.0
8565,4,1.0
8566,6,0.99999905
8567,0,1.0
8568,6,0.9999999
8569,3,0.9999995
8570,0,0.9999919
8571,6,1.0
8572,3,1.0
8573,0,0.9999988
8574,1,0.99999726
8575,3,1.0
8576,2,0.9999989
8577,6,1.0
8578,3,1.0
8579,1,0.94810057
8580,0,0.9999994
8581,5,1.0
8582,9,0.8565684
8583,1,0.9999999
8584,3,1.0
8585,9,0.9999975
8586,0,1.0
8587,2,1.0
8588,0,0.9999999
8589,5,1.0
8590,8,0.99907446
8591,9,0.9999999
8592,6,1.0
8593,6,1.0
8594,5,0.999998
8595,2,1.0
8596,4,0.95194536
8597,7,1.0
8598,2,0.9999721
8599,0,0.9954419
8600,7,1.0
8601,9,1.0
8602,1,1.0
8603,3,1.0
8604,9,0.9999999
8605,9,0.8159781
8606,2,0.99992085
8607,6,1.0
8608,4,0.999998
8609,9,0.99959713
8610,7,0.9999982
8611,6,1.0
8612,0,0.9999995
8613,0,0.99994075
8614,4,0.9999888
8615,8,0.99988174
8616,4,0.9999999
8617,9,0.9999758
8618,8,1.0
8619,3,1.0
8620,5,1.0
8621,1,1.0
8622,7,1.0
8623,7,0.9999999
8624,1,1.0
8625,4,0.999941
8626,1,0.9999999
8627,6,0.8528527
8628,3,1.0
8629,9,0.9997092
8630,7,1.0
8631,6,1.0
8632,6,0.9999628
8633,1,1.0
8634,9,0.9999993
8635,4,0.99848574
8636,0,0.9999999
8637,0,0.99999285
8638,4,1.0
8639,4,1.0
8640,8,0.9993529
8641,3,1.0
8642,1,1.0
8643,7,0.9999982
8644,5,0.99999654
8645,7,0.99995923
8646,3,0.9999999
8647,7,1.0
8648,4,0.99999976
8649,1,1.0
8650,0,0.9999988
8651,3,1.0
8652,2,1.0
8653,4,0.9998739
8654,3,1.0
8655,2,0.9999826
8656,2,1.0
8657,6,0.9999999
8658,0,0.99999976
8659,9,0.99999964
8660,9,0.9999999
8661,2,0.99997056
8662,3,1.0
8663,1,1.0
8664,8,1.0
8665,6,0.99999964
8666,4,1.0
8667,2,1.0
8668,2,0.99987376
8669,1,1.0
8670,7,0.99999857
8671,3,1.0
8672,1,0.9999999
8673,4,0.93604076
8674,5,1.0
8675,0,0.9966018
8676,6,1.0
8677,8,1.0
8678,1,0.9999999
8679,7,0.99999785
8680,8,0.99986315
8681,3,1.0
8682,7,1.0
8683,6,1.0
8684,7,0.99999106
8685,7,1.0
8686,3,1.0
8687,7,0.99991417
8688,2,1.0
8689,4,0.99963033
8690,5,0.9999999
8691,7,0.99999964
8692,7,0.9999999
8693,9,0.9991227
8694,0,0.9999993
8695,9,0.9999821
8696,1,1.0
8697,8,1.0
8698,1,1.0
8699,8,0.9999981
8700,4,1.0
8701,4,1.0
8702,1,1.0
8703,9,0.9999999
8704,9,0.9999999
8705,6,1.0
8706,1,0.9999931
8707,7,0.99999976
8708,5,0.9999999
8709,3,1.0
8710,5,0.99999964
8711,3,0.9948537
8712,7,0.9661908
8713,8,0.9999887
8714,0,1.0
8715,0,1.0
8716,1,1.0
8717,0,0.99780244
8718,3,1.0
8719,6,1.0
8720,6,1.0
8721,1,1.0
8722,9,0.99999607
8723,4,0.97906053
8724,0,0.9999831
8725,1,0.99999976
8726,0,0.99999964
8727,2,0.9999925
8728,0,0.99999857
8729,6,1.0
8730,7,1.0
8731,7,1.0
8732,5,0.9999999
8733,3,1.0
8734,1,1.0
8735,8,0.9999982
8736,9,0.99999046
8737,7,0.7287814
8738,0,0.99774784
8739,4,1.0
8740,6,0.9995315
8741,2,0.99999976
8742,5,0.99999964
8743,0,0.99998975
8744,6,1.0
8745,5,0.99999964
8746,6,1.0
8747,8,1.0
8748,3,1.0
8749,4,0.99999976
8750,1,0.9999993
8751,8,0.99999774
8752,4,0.9999913
8753,6,1.0
8754,8,0.99999976
8755,7,1.0
8756,1,1.0
8757,8,0.9999994
8758,6,1.0
8759,8,0.9999999
8760,1,0.99999845
8761,2,0.99999785
8762,3,1.0
8763,3,1.0
8764,2,1.0
8765,3,1.0
8766,3,0.99999905
8767,6,1.0
8768,8,1.0
8769,2,1.0
8770,7,0.99990463
8771,6,1.0
8772,8,0.9997707
8773,8,0.9999999
8774,0,1.0
8775,9,0.9999999
8776,2,0.9970329
8777,7,0.99305856
8778,7,1.0
8779,5,0.96634144
8780,3,1.0
8781,1,0.9970958
8782,2,0.9999999
8783,3,1.0
8784,1,0.9999933
8785,4,1.0
8786,3,1.0
8787,6,0.99979216
8788,4,1.0
8789,8,0.9999701
8790,3,1.0
8791,1,0.9999981
8792,3,1.0
8793,6,0.99999774
8794,9,0.9999982
8795,6,1.0
8796,9,0.9998511
8797,0,1.0
8798,3,1.0
8799,9,0.9998344
8800,0,1.0
8801,7,1.0
8802,7,0.99999094
8803,3,0.9999993
8804,0,0.9996767
8805,0,0.9999902
8806,9,1.0
8807,3,1.0
8808,5,0.9996942
8809,7,0.9998658
8810,9,0.99999976
8811,8,0.9999988
8812,6,1.0
8813,0,0.99999785
8814,7,1.0
8815,7,0.99999297
8816,2,1.0
8817,8,0.9999968
8818,7,1.0
8819,9,0.99999964
8820,1,1.0
8821,2,0.9999993
8822,3,0.9843754
8823,6,1.0
8824,0,0.99999976
8825,7,1.0
8826,8,1.0
8827,1,1.0
8828,0,0.99381
8829,3,1.0
8830,6,1.0
8831,9,0.99999976
8832,9,0.9999999
8833,5,0.9999999
8834,0,0.9999906
8835,5,0.9860437
8836,0,1.0
8837,1,1.0
8838,1,1.0
8839,8,0.7549981
8840,2,1.0
8841,5,0.9999968
8842,9,0.9997625
8843,5,1.0
8844,4,1.0
8845,0,0.99999857
8846,3,0.99976176
8847,5,0.9999615
8848,1,1.0
8849,2,1.0
8850,7,1.0
8851,6,1.0
8852,5,0.99999774
8853,3,1.0
8854,0,1.0
8855,5,1.0
8856,6,1.0
8857,9,0.99999833
8858,0,0.9999026
8859,7,0.9999993
8860,8,0.9999994
8861,1,0.9999989
8862,7,0.9999713
8863,1,0.99999857
8864,8,0.9999832
8865,5,0.9992416
8866,2,1.0
8867,2,0.9239754
8868,9,0.99999964
8869,7,0.9995652
8870,3,0.9999956
8871,2,0.99998724
8872,1,0.99999976
8873,2,1.0
8874,5,0.9999896
8875,4,1.0
8876,9,1.0
8877,2,1.0
8878,1,0.9999994
8879,3,1.0
8880,1,1.0
8881,8,1.0
8882,5,1.0
8883,6,1.0
8884,2,1.0
8885,7,1.0
8886,3,0.9999918
8887,9,1.0
8888,9,0.89055467
8889,4,1.0
8890,3,0.9999273
8891,6,1.0
8892,3,0.99999976
8893,1,0.9999999
8894,1,0.9999975
8895,7,1.0
8896,5,0.9998642
8897,3,1.0
8898,5,0.9999999
8899,2,0.99999917
8900,9,0.9983941
8901,9,0.999936
8902,7,0.9999896
8903,9,0.9983785
8904,3,0.9999994
8905,9,0.9999964
8906,1,1.0
8907,1,1.0
8908,1,1.0
8909,8,1.0
8910,1,1.0
8911,6,1.0
8912,2,1.0
8913,6,1.0
8914,6,1.0
8915,5,0.9998994
8916,8,1.0
8917,2,1.0
8918,9,0.9999522
8919,7,1.0
8920,0,0.9999995
8921,3,1.0
8922,5,0.9999988
8923,7,1.0
8924,8,0.99999595
8925,7,0.99857926
8926,8,0.9999999
8927,8,0.73548657
8928,9,1.0
8929,3,1.0
8930,7,0.99984336
8931,1,1.0
8932,8,0.9998777
8933,5,0.9999999
8934,4,1.0
8935,7,0.9999989
8936,5,1.0
8937,8,0.99905676
8938,0,0.99999964
8939,5,0.99997914
8940,9,1.0
8941,7,0.9999702
8942,0,0.9999832
8943,7,0.99997616
8944,7,1.0
8945,4,0.9999989
8946,4,1.0
8947,5,0.99999654
8948,8,1.0
8949,9,0.99999714
8950,2,0.9999999
8951,4,0.76301914
8952,7,0.9995572
8953,5,0.99999785
8954,1,0.99999976
8955,4,1.0
8956,4,0.99998856
8957,9,0.99982685
8958,6,1.0
8959,4,1.0
8960,3,0.9748378
8961,0,1.0
8962,2,0.9999957
8963,6,1.0
8964,2,1.0
8965,2,1.0
8966,8,0.99998474
8967,4,0.9999937
8968,1,1.0
8969,6,1.0
8970,1,1.0
8971,2,1.0
8972,2,1.0
8973,1,0.9999999
8974,3,0.9999975
8975,1,1.0
8976,2,1.0
8977,4,1.0
8978,6,1.0
8979,4,1.0
8980,3,1.0
8981,5,0.9999999
8982,5,1.0
8983,5,0.9999962
8984,1,0.99999964
8985,0,0.99999917
8986,1,0.99999976
8987,1,1.0
8988,7,0.9998671
8989,1,0.9999665
8990,7,1.0
8991,2,1.0
8992,6,0.9999993
8993,9,1.0
8994,5,0.9823804
8995,5,1.0
8996,2,0.9999995
8997,5,0.99999976
8998,2,0.9981579
8999,8,1.0
9000,9,0.9999783
9001,3,1.0
9002,2,0.999972
9003,8,1.0
9004,9,0.9999579
9005,7,1.0
9006,3,1.0
9007,5,0.9999975
9008,6,1.0
9009,8,0.9998423
9010,9,0.9999999
9011,8,1.0
9012,3,0.9999995
9013,7,1.0
9014,0,0.9999957
9015,4,0.96749485
9016,5,0.9999951
9017,1,1.0
9018,0,1.0
9019,1,0.9988374
9020,6,0.9999937
9021,4,0.99999857
9022,2,0.9999995
9023,1,0.9999999
9024,9,1.0
9025,7,1.0
9026,0,0.9999994
9027,9,0.9999969
9028,3,1.0
9029,1,1.0
9030,6,0.9978192
9031,3,1.0
9032,6,0.9999393
9033,0,0.9999994
9034,8,0.9999758
9035,2,1.0
9036,6,1.0
9037,5,0.9999989
9038,7,0.99999726
9039,9,0.99983644
9040,0,0.99999976
9041,2,0.5956247
9042,0,0.99999976
9043,8,1.0
9044,4,0.9999999
9045,0,1.0
9046,9,0.999998
9047,4,0.99826884
9048,6,1.0
9049,0,0.9999964
9050,7,1.0
9051,5,1.0
9052,2,0.7907285
9053,1,1.0
9054,9,0.9999999
9055,6,1.0
9056,1,0.9999995
9057,1,0.9999826
9058,2,1.0
9059,7,0.9999981
9060,0,0.99999976
9061,3,1.0
9062,3,1.0
9063,8,0.9923766
9064,9,0.99999964
9065,4,0.99999726
9066,8,1.0
9067,4,1.0
9068,8,0.99998736
9069,4,1.0
9070,9,0.9999858
9071,9,0.99998903
9072,8,1.0
9073,6,0.9999995
9074,9,0.9999989
9075,8,1.0
9076,3,0.9999912
9077,0,1.0
9078,9,0.9999031
9079,6,1.0
9080,7,1.0
9081,8,1.0
9082,3,1.0
9083,5,0.9999999
9084,8,1.0
9085,1,0.99999976
9086,2,0.99999976
9087,7,1.0
9088,8,1.0
9089,7,1.0
9090,1,1.0
9091,6,0.99999654
9092,8,1.0
9093,3,1.0
